"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Amount Spent per Household on All Household Expenses","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","total_avg","TimeFrame","GeoVintage","Source","Location"
"Census Tract","06061021401","CA","06061021401","=""06061021401""","66600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06061021403","CA","06061021403","=""06061021403""","58100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06061021501","CA","06061021501","=""06061021501""","67300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06061021502","CA","06061021502","=""06061021502""","74100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06061021603","CA","06061021603","=""06061021603""","60600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06061021604","CA","06061021604","=""06061021604""","81800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06061021801","CA","06061021801","=""06061021801""","77000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06061021802","CA","06061021802","=""06061021802""","63100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06061021901","CA","06061021901","=""06061021901""","69700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06061021902","CA","06061021902","=""06061021902""","72800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06061022002","CA","06061022002","=""06061022002""","66800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06061022011","CA","06061022011","=""06061022011""","84700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06061022013","CA","06061022013","=""06061022013""","67300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06061022014","CA","06061022014","=""06061022014""","75300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06061022100","CA","06061022100","=""06061022100""","74500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06061022200","CA","06061022200","=""06061022200""","78800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06061022300","CA","06061022300","=""06061022300""","67600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06061022400","CA","06061022400","=""06061022400""","85900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06061022500","CA","06061022500","=""06061022500""","95600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06061022600","CA","06061022600","=""06061022600""","74500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06061022800","CA","06061022800","=""06061022800""","84800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06061022900","CA","06061022900","=""06061022900""","77100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06061023000","CA","06061023000","=""06061023000""","98100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06061023100","CA","06061023100","=""06061023100""","88000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06061023200","CA","06061023200","=""06061023200""","86300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06061023300","CA","06061023300","=""06061023300""","92900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06061023400","CA","06061023400","=""06061023400""","78500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06061023501","CA","06061023501","=""06061023501""","100300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06061023502","CA","06061023502","=""06061023502""","97100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06061023600","CA","06061023600","=""06061023600""","63500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06061023700","CA","06061023700","=""06061023700""","56600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06061023800","CA","06061023800","=""06061023800""","58800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06061023900","CA","06061023900","=""06061023900""","77800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06061990000","CA","06061990000","=""06061990000""","N/A","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06063000100","CA","06063000100","=""06063000100""","62800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06063000201","CA","06063000201","=""06063000201""","61800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06063000202","CA","06063000202","=""06063000202""","59500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06063000300","CA","06063000300","=""06063000300""","54100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06063000400","CA","06063000400","=""06063000400""","53100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06063000501","CA","06063000501","=""06063000501""","58600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06063000502","CA","06063000502","=""06063000502""","70000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06065030101","CA","06065030101","=""06065030101""","61400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06065030103","CA","06065030103","=""06065030103""","61900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06065030104","CA","06065030104","=""06065030104""","72800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
