TYPE;FULLCODE;STATE;COUNTY;TRACT;BLOCK;PLACE;COUSUB;CONCITY;AIANNH;SHEETS
Block;060371833001000;06;037;1833.00;1000;44000;91750;;;6
Block;060371833001001;06;037;1833.00;1001;44000;91750;;;6
Block;060371833001002;06;037;1833.00;1002;44000;91750;;;6
Block;060371833001003;06;037;1833.00;1003;44000;91750;;;6
Block;060371833001004;06;037;1833.00;1004;44000;91750;;;6
Block;060371833001005;06;037;1833.00;1005;44000;91750;;;6
Block;060371833001006;06;037;1833.00;1006;44000;91750;;;6
Block;060371833001007;06;037;1833.00;1007;44000;91750;;;6
Block;060371833002000;06;037;1833.00;2000;44000;91750;;;6
Block;060371833002001;06;037;1833.00;2001;44000;91750;;;6
Block;060371833002002;06;037;1833.00;2002;44000;91750;;;6
Block;060371833002003;06;037;1833.00;2003;44000;91750;;;6
Block;060371833002004;06;037;1833.00;2004;44000;91750;;;6
Block;060371833002005;06;037;1833.00;2005;44000;91750;;;6
Block;060371833002006;06;037;1833.00;2006;44000;91750;;;6
Block;060371833002007;06;037;1833.00;2007;44000;91750;;;6
Block;060371833003000;06;037;1833.00;3000;44000;91750;;;6
Block;060371833003001;06;037;1833.00;3001;44000;91750;;;6
Block;060371833003002;06;037;1833.00;3002;44000;91750;;;6
Block;060371833003003;06;037;1833.00;3003;44000;91750;;;6
Block;060371833003004;06;037;1833.00;3004;44000;91750;;;6
Block;060371833003005;06;037;1833.00;3005;44000;91750;;;5,6
Block;060371833003006;06;037;1833.00;3006;44000;91750;;;6
Block;060371833003007;06;037;1833.00;3007;44000;91750;;;6
Block;060371833003008;06;037;1833.00;3008;44000;91750;;;6
Block;060371833003009;06;037;1833.00;3009;44000;91750;;;6
Block;060371833003010;06;037;1833.00;3010;44000;91750;;;6
Block;060371833003011;06;037;1833.00;3011;44000;91750;;;5,6
Block;060371834011000;06;037;1834.01;1000;44000;91750;;;5
Block;060371834011001;06;037;1834.01;1001;44000;91750;;;5
Block;060371834011002;06;037;1834.01;1002;44000;91750;;;5
Block;060371834011003;06;037;1834.01;1003;44000;91750;;;5
Block;060371834011004;06;037;1834.01;1004;44000;91750;;;5
Block;060371834011005;06;037;1834.01;1005;44000;91750;;;5
Block;060371834011006;06;037;1834.01;1006;44000;91750;;;5
Block;060371834011007;06;037;1834.01;1007;44000;91750;;;5
Block;060371834011008;06;037;1834.01;1008;44000;91750;;;5
Block;060371834011009;06;037;1834.01;1009;44000;91750;;;5
Block;060371834011010;06;037;1834.01;1010;44000;91750;;;5
