"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Jobs within a 45-Minute Transit Commute","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","d5br","TimeFrame","GeoVintage","Source","Location"
"Block Group","060014084002","CA","060014084002","=""060014084002""","94047","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014084003","CA","060014084003","=""060014084003""","92499","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014085001","CA","060014085001","=""060014085001""","242557","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014085002","CA","060014085002","=""060014085002""","75581","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014085003","CA","060014085003","=""060014085003""","113021","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014085004","CA","060014085004","=""060014085004""","264695","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014085005","CA","060014085005","=""060014085005""","240520","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014086001","CA","060014086001","=""060014086001""","263786","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014086002","CA","060014086002","=""060014086002""","232329","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014086003","CA","060014086003","=""060014086003""","247836","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014086004","CA","060014086004","=""060014086004""","275501","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014087001","CA","060014087001","=""060014087001""","259885","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014087002","CA","060014087002","=""060014087002""","254509","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014087003","CA","060014087003","=""060014087003""","262003","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014087004","CA","060014087004","=""060014087004""","245924","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014087005","CA","060014087005","=""060014087005""","242818","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014087006","CA","060014087006","=""060014087006""","238846","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014088001","CA","060014088001","=""060014088001""","515566","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014088002","CA","060014088002","=""060014088002""","492391","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014088003","CA","060014088003","=""060014088003""","380187","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014088004","CA","060014088004","=""060014088004""","327021","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014089001","CA","060014089001","=""060014089001""","303001","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014089002","CA","060014089002","=""060014089002""","260972","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014090001","CA","060014090001","=""060014090001""","152248","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014090002","CA","060014090002","=""060014090002""","173647","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014090003","CA","060014090003","=""060014090003""","134482","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014090004","CA","060014090004","=""060014090004""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014091001","CA","060014091001","=""060014091001""","185835","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014091002","CA","060014091002","=""060014091002""","183242","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014092001","CA","060014092001","=""060014092001""","146292","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014092002","CA","060014092002","=""060014092002""","180843","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014093001","CA","060014093001","=""060014093001""","111376","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014093002","CA","060014093002","=""060014093002""","196271","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014093003","CA","060014093003","=""060014093003""","96595","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014093004","CA","060014093004","=""060014093004""","73495","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014094001","CA","060014094001","=""060014094001""","95006","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014094002","CA","060014094002","=""060014094002""","65160","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014094003","CA","060014094003","=""060014094003""","96225","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014095001","CA","060014095001","=""060014095001""","174261","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014095002","CA","060014095002","=""060014095002""","187281","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014095003","CA","060014095003","=""060014095003""","189351","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014096001","CA","060014096001","=""060014096001""","215294","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014096002","CA","060014096002","=""060014096002""","103983","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014096003","CA","060014096003","=""060014096003""","188392","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014096004","CA","060014096004","=""060014096004""","186212","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014096005","CA","060014096005","=""060014096005""","104136","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014097001","CA","060014097001","=""060014097001""","97575","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014097002","CA","060014097002","=""060014097002""","72011","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014097003","CA","060014097003","=""060014097003""","85533","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014097004","CA","060014097004","=""060014097004""","68927","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014098001","CA","060014098001","=""060014098001""","49747","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014098002","CA","060014098002","=""060014098002""","68307","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060014098003","CA","060014098003","=""060014098003""","3951","2021","2010","EPA Smart Location Database","California (State)"
